"Off-Road Trucker Mountain Drive Simulator","Simulation","Stain For Games","https://play.google.com/store/apps/developer?id=Stain+For+Games","4.3","36","5","0","1","4","26"
"US Helicopter 3D: Helicopter Games 2018","Simulation","Knock Solutions","https://play.google.com/store/apps/dev?id=8704285439933135692","4.9","22","0","0","1","1","20"
"Offroad Pickup Truck Simulator","Simulation","Oppana Games","https://play.google.com/store/apps/developer?id=Oppana+Games","4.6","690","45","5","30","46","564"
"Car Mountain Hill Driver - Climb Racing Game","Racing","Best Fun Games Racing Simulators","https://play.google.com/store/apps/developer?id=Best+Fun+Games+Racing+Simulators","4.3","50","6","1","2","2","39"
"Excavator Simulator - Construction Road Builder","Simulation","Level9 Studios","https://play.google.com/store/apps/developer?id=Level9+Studios","4.5","40","2","1","3","3","31"
"Bubble Pop Shooter 2019 - New Panda save babies","Puzzle","Kenpasea","https://play.google.com/store/apps/developer?id=Kenpasea","4.4","27","2","0","2","4","19"
"Shoot Strike 3D Gun Attack: Game of Civil War","Action","Trend of Action","https://play.google.com/store/apps/developer?id=Trend+of+Action","4.4","20","1","0","3","2","14"
"Sonam Kapoor Weds Anand Ahuja Wedding Game","Casual","Increase Mind Games","https://play.google.com/store/apps/developer?id=Increase+Mind+Games","4.5","60","3","3","3","3","48"
"Extreme Balancer 3","Adventure","Enteriosoft","https://play.google.com/store/apps/dev?id=8827829994088552831","4.5","140","9","2","10","14","105"
"Offroad Tuk Tuk Driving Simulator Free","Simulation","Racing Games Android","https://play.google.com/store/apps/developer?id=Racing+Games+Android","4.7","71","1","2","4","3","61"
"Cold Blooded Sniper Shooting","Action","RAY3D","https://play.google.com/store/apps/developer?id=RAY3D","4.2","198","20","6","17","21","134"
"My First Love Kiss Story - Cute Love Affair Game","Casual","GameiMake","https://play.google.com/store/apps/developer?id=GameiMake","4.0","33","4","0","7","4","18"
"Blood Test Doctor Hospital 2 : Injection Simulator","Educational","Happy Baby Games - Free Preschool Educational Apps","https://play.google.com/store/apps/dev?id=8042760936213298182","4.5","31","3","0","1","3","24"
"Superhero Wrestling Tag Team Ring Fighting Arena","Simulation","Alpha Games Studios: 3D Action Simulation","https://play.google.com/store/apps/developer?id=Alpha+Games+Studios:+3D+Action+Simulation","4.6","49","2","0","4","5","38"
"Flight Simulator 3D: Airplane Pilot","Simulation","Tap - Free Games","https://play.google.com/store/apps/developer?id=Tap+-+Free+Games","4.3","83","7","2","5","11","58"
"Bendy Tracks","Racing","Tap Tap Games - Huuuge","https://play.google.com/store/apps/dev?id=8478335903866170260","4.2","268","28","12","19","19","190"
"Indian Royal Wedding Ritual Fashion Salon","Casual","D2 Toons","https://play.google.com/store/apps/developer?id=D2+Toons","4.6","31","1","1","2","1","26"
"Mandrake Town","Simulation","Supertree Co., Ltd.","https://play.google.com/store/apps/dev?id=8096848405177240127","4.1","1269","118","62","104","217","768"
"City Bus Simulator 2018: Real Coach Bus Driving","Simulation","MAD Extreme Viral 3D Games Free","https://play.google.com/store/apps/developer?id=MAD+Extreme+Viral+3D+Games+Free","4.4","69","6","2","1","7","53"
"Princess Sofia Cleaning Home","Casual","BayaoSTD","https://play.google.com/store/apps/developer?id=BayaoSTD","4.4","37","3","1","2","2","29"
"Guide For Tekken 3 Fighting","Arcade","Cribes","https://play.google.com/store/apps/developer?id=Cribes","4.1","17","3","1","0","1","12"
"Multi Floor Garage Driver","Racing","Play With Games","https://play.google.com/store/apps/developer?id=Play+With+Games","4.6","146","6","2","12","10","116"
"Motu Racing Bike Game","Racing","appsshore","https://play.google.com/store/apps/developer?id=appsshore","4.2","17","3","0","0","1","13"
"Neighbor","Simulation","Oppana Games","https://play.google.com/store/apps/developer?id=Oppana+Games","4.2","1561","202","49","104","142","1064"
"Gangster New Crime Mafia Vegas City","Action","Swat Action Games","https://play.google.com/store/apps/developer?id=Swat+Action+Games","4.0","140","26","5","9","9","91"
"Offroad US Army Vehicle Driving","Simulation","Zee Vision Games","https://play.google.com/store/apps/developer?id=Zee+Vision+Games","4.3","31","3","2","2","1","23"
"Dream Doll Boutique - Make & Design","Casual","Kiwi Go","https://play.google.com/store/apps/developer?id=Kiwi+Go","4.5","219","12","6","13","21","167"
"Truck Driving Games 2018:Indian Cargo Truck Driver","Simulation","MAD Extreme Viral 3D Games Free","https://play.google.com/store/apps/developer?id=MAD+Extreme+Viral+3D+Games+Free","4.8","13","0","0","1","0","12"
"Scorpio Car Racing Simulator","Simulation","Nit'X  Games","https://play.google.com/store/apps/developer?id=Nit%27X++Games","4.4","57","6","1","1","7","42"
"City Pipeline Construction: Plumber work","Simulation","Sablo Games","https://play.google.com/store/apps/developer?id=Sablo+Games","4.3","36","4","1","1","3","27"
"Snow Storm Moto Avalanche: Mountain Bike Climbing","Racing","Great Games Studio","https://play.google.com/store/apps/developer?id=Great+Games+Studio","4.4","29","3","0","2","2","22"
"Superhero Captain Robot Flying Newyork City War","Action","Superheroz Action","https://play.google.com/store/apps/developer?id=Superheroz+Action","4.3","429","54","7","23","35","310"
"Stickman Hunter","Action","Flyz You","https://play.google.com/store/apps/developer?id=Flyz+You","4.5","11","1","0","0","1","9"
"Ludo","Board","Game Studio Lab","https://play.google.com/store/apps/developer?id=Game+Studio+Lab","4.1","91","10","1","14","9","57"
"Printer Scanner & Photocopier Learning Simulator","Educational","Good Kids Studio","https://play.google.com/store/apps/developer?id=Good+Kids+Studio","4.4","88","10","2","3","5","68"
"Cookie Jam","Puzzle","Cookies Game","https://play.google.com/store/apps/developer?id=Cookies+Game","5.0","1","0","0","0","0","1"
"Archer Deer Hunter Free","Action","CoveTech Games","https://play.google.com/store/apps/developer?id=CoveTech+Games","3.8","53","11","0","5","9","28"
"Offroad Prado Car Driver Fortuner Racing Simulator","Simulation","Zaptim Games Free Fun & Action & Simulation Apps","https://play.google.com/store/apps/developer?id=Zaptim+Games+Free+Fun+%26+Action+%26+Simulation+Apps","4.6","54","2","0","4","5","43"
"Love Lover Balls","Puzzle","Free Brain Games 2018","https://play.google.com/store/apps/developer?id=Free+Brain+Games+2018","4.1","30","5","0","2","3","20"
"Barber Shop Beard Salon & Hair Cutting Games","Simulation","Appricot Studio - 2D Games","https://play.google.com/store/apps/dev?id=8557704091339578193","4.0","47","9","1","2","4","31"
"Head Ball 2","Sports","Masomo Gaming","https://play.google.com/store/apps/developer?id=Masomo+Gaming","4.2","94750","14053","2008","3637","6196","68856"
"Sports Cars Racing: Chasing Cars on Miami Beach","Racing","Tiny Lab Games","https://play.google.com/store/apps/dev?id=5276432544756442683","4.7","165","4","3","4","14","140"
"Royal Baby Run - Get That Baby","Arcade","Megus Games","https://play.google.com/store/apps/developer?id=Megus+Games","4.6","34","1","0","4","3","26"
"Elite SWAT - counter terrorist game","Arcade","JOYNOWSTUDIO","https://play.google.com/store/apps/developer?id=JOYNOWSTUDIO","4.5","7940","396","116","431","987","6010"
"US Army Cadets Training Game","Simulation","Game Sonics Inc","https://play.google.com/store/apps/dev?id=8570829073560324764","4.4","33","3","0","3","3","24"
"Barber Shop Hair Salon Cut Hair Cutting Games 3D","Simulation","Appatrix Games","https://play.google.com/store/apps/dev?id=5717648398602498402","3.5","889","271","27","56","68","467"
"Robot Unicorn Bike Transform Battleground Royale","Action","Warm Milk Productions","https://play.google.com/store/apps/developer?id=Warm+Milk+Productions","4.6","10","1","0","0","0","9"
"Dino War","Strategy","KingsGroup Holdings","https://play.google.com/store/apps/developer?id=KingsGroup+Holdings","4.0","14111","2235","544","981","1173","9178"
"Critical Counter Night Army Frontline Shooter","Strategy","Tag Action Games","https://play.google.com/store/apps/dev?id=5424941405051437978","4.3","159","20","1","10","16","112"
"Viking Heroes War","Strategy","Lab Cave Games","https://play.google.com/store/apps/dev?id=5425858462510307651","4.3","112","11","5","4","9","83"
"Car Parking Driver 3D","Simulation","Racing Games Android","https://play.google.com/store/apps/developer?id=Racing+Games+Android","4.1","22","3","0","3","2","14"
"My Little Pet Shop Cash Register Cashier Games","Casual","Crazy Games Lab","https://play.google.com/store/apps/dev?id=7174351842942600674","4.8","20","0","0","0","3","17"
"Beach Head War","Action","Animal Hunter Simulation 3D","https://play.google.com/store/apps/developer?id=Animal+Hunter+Simulation+3D","4.3","22","4","0","0","0","18"
"Euro Truck Driving Sim 2018 3D","Simulation","Best Free Games.","https://play.google.com/store/apps/developer?id=Best+Free+Games.","4.4","56","3","1","7","6","39"
"Ramboat 2 - The metal soldier shooting game","Action","Genera Games","https://play.google.com/store/apps/dev?id=7309208351846755609","4.6","939","41","12","40","140","706"
"US Army Missile Truck Transport Cruise Ship Games","Simulation","White Sand - 3D Games Studio","https://play.google.com/store/apps/dev?id=6997325743603268469","4.1","13","2","1","0","1","9"
"Snakes and Ladders","Board","Appindia Technologies","https://play.google.com/store/apps/dev?id=5413790841388155219","4.1","16","1","1","3","2","9"
"Pocket Fairies","Strategy","Huifeng Yu","https://play.google.com/store/apps/developer?id=Huifeng+Yu","4.7","249","8","3","7","18","213"
"Kong rush - banana run","Arcade","Nova Game Lab","https://play.google.com/store/apps/developer?id=Nova+Game+Lab","4.6","28","1","1","1","3","22"
"Real Virtual Family Working Mother Game 2018","Simulation","High Flame Studios","https://play.google.com/store/apps/developer?id=High+Flame+Studios","4.1","22","3","1","1","3","14"
"Car Multi Parking","Simulation","Gaming World Inc.","https://play.google.com/store/apps/dev?id=5367497935076945448","4.5","68","5","3","1","0","59"
"Army Anti-Terrorism Sniper Strike - SWAT Shooter","Action","Thunderstorm Studio - Free Fun Games","https://play.google.com/store/apps/developer?id=Thunderstorm+Studio+-+Free+Fun+Games","4.3","135","8","5","15","11","96"
"Car And Furious - Crash Car","Arcade","ZokoGame","https://play.google.com/store/apps/developer?id=ZokoGame","4.3","20","2","0","1","3","14"
"Ludo","Board","Hadiware","https://play.google.com/store/apps/developer?id=Hadiware","4.9","32","0","0","2","0","30"
"Off Road Monster Truck : Ford Raptor Xtreme Racing","Racing","EDGE GAMING STUDIO","https://play.google.com/store/apps/dev?id=7544410574106778247","4.8","37","0","1","1","2","33"
"Transforming Revengers Robot","Simulation","TAG Robots Simulation Games","https://play.google.com/store/apps/developer?id=TAG+Robots+Simulation+Games","4.3","72","7","3","4","6","52"
"US Sniper Front Survival Attack 3D","Action","IBM Games","https://play.google.com/store/apps/developer?id=IBM+Games","4.0","38","6","2","4","1","25"
"Mission IGI 2 - US Army FPS Commando Hijack Rescue","Action","The New Games","https://play.google.com/store/apps/dev?id=4825759589373417834","4.4","144","14","2","7","11","110"
"Offroad Cargo Truck Drive Simulator 2018","Simulation","Curvee Tech","https://play.google.com/store/apps/developer?id=Curvee+Tech","4.4","62","5","0","6","7","44"
"US Army Transport Game: Military Cargo Plane Games","Simulation","BrilliantLogic Games","https://play.google.com/store/apps/developer?id=BrilliantLogic+Games","4.7","33","0","1","2","3","27"
"Stock Car Racing 2018","Racing","Tap - Free Games","https://play.google.com/store/apps/developer?id=Tap+-+Free+Games","4.2","160","17","4","12","16","111"
"Excavator Simulator Backhoe Loader Dozer Game","Simulation","TKS Games","https://play.google.com/store/apps/dev?id=4847555176941284705","4.5","109","6","3","7","11","82"
"Super Spider Shooting Battle - Hero vs Gangsters","Action","2K18 games","https://play.google.com/store/apps/developer?id=2K18+games","4.5","77","4","3","2","8","60"
"Offroad Driving Adventure : Jeep Stunt 2018","Simulation","Model Games Studio","https://play.google.com/store/apps/dev?id=5542963294365993079","4.7","33","1","1","0","3","28"
"Sports Car Parking","Simulation","Racing Games Android","https://play.google.com/store/apps/developer?id=Racing+Games+Android","4.4","19","1","1","2","0","15"
"Multi Robot Transform Police Dog, Tiger & Wildcat","Action","Kick Time Studios","https://play.google.com/store/apps/dev?id=7928658162170743765","4.7","12","1","0","0","0","11"
"Brain Box On Physics Truck","Puzzle","Game Mobi Plus","https://play.google.com/store/apps/developer?id=Game+Mobi+Plus","4.2","386","41","12","33","43","257"
"Block Puzzle Jewel","Puzzle","Leaf Cottage","https://play.google.com/store/apps/developer?id=Leaf+Cottage","4.8","12","0","0","0","2","10"
"Emulator for SNES - Arcade Classic Games","Arcade","H2 Coop","https://play.google.com/store/apps/developer?id=H2+Coop","4.6","774","27","10","31","88","618"
"Deadly Dinosaur Hunter Deadly Dino Hunter Shores","Simulation","Big Bites Games","https://play.google.com/store/apps/developer?id=Big+Bites+Games","4.5","35","1","0","5","3","26"
"Mermaid Secrets13-Secret Admirer","Role Playing","JoyPlus Technology Co., Ltd.","https://play.google.com/store/apps/developer?id=JoyPlus+Technology+Co.,+Ltd.","4.7","1188","32","9","38","75","1034"
"Heavy Truck Robot Giant Truck Driver Simulator","Simulation","Roadster Inc - 3D Games Action & Simulation","https://play.google.com/store/apps/developer?id=Roadster+Inc+-+3D+Games+Action+%26+Simulation","4.5","17","1","1","0","2","13"
"City Trail Stunt Motorbike","Simulation","Gameza Inc","https://play.google.com/store/apps/developer?id=Gameza+Inc","4.8","29","1","0","1","0","27"
"Airplane Pilot Parking Duty : Airplane Marshaling","Simulation","The Game Link","https://play.google.com/store/apps/developer?id=The+Game+Link","4.6","30","2","0","2","1","25"
"Traffic police officer traffic cop simulator 2018","Simulation","Vinegar Games","https://play.google.com/store/apps/dev?id=5813453899714431792","4.4","47","5","1","2","1","38"
"Frontline Army Squad : Fortnight FPS Shooting Free","Action","Action Trend Games","https://play.google.com/store/apps/developer?id=Action+Trend+Games","4.1","62","9","3","2","5","43"
"US Army Transporter Rescue Ambulance Driving Games","Simulation","Titan Game Productions","https://play.google.com/store/apps/dev?id=5932082780178314329","4.6","89","1","4","6","8","70"
"PRO Building Construction Games: Heavy Excavator","Simulation","Voltage Games","https://play.google.com/store/apps/developer?id=Voltage+Games","4.3","44","3","1","4","6","30"
"Ultimate Ironman Robot Hero: Iron revenge last man","Action","Steavapps Inc","https://play.google.com/store/apps/developer?id=Steavapps+Inc","3.9","126","27","1","9","8","81"
"Pak Vs Indian Bus Race Simulator","Simulation","Entertainment Riders","https://play.google.com/store/apps/developer?id=Entertainment+Riders","4.4","71","7","1","4","7","52"
"Shadow Fight Heroes - Dark Souls Stickman Legend","Adventure","Firevils Game","https://play.google.com/store/apps/developer?id=Firevils+Game","4.5","166","6","6","17","13","124"
"Lovely Piano Tiles","Music","L-Dev","https://play.google.com/store/apps/developer?id=L-Dev","4.4","78","5","2","5","8","58"
"US Army Training College - Elite Commando School","Simulation","Free Action Games.","https://play.google.com/store/apps/developer?id=Free+Action+Games.","4.1","19","4","0","0","2","13"
"❄ Modern Sisters Princess Makeup Dress up Game ❤","Simulation","Dzen90","https://play.google.com/store/apps/developer?id=Dzen90","4.6","220","7","2","15","24","172"
"Super Parking Car Drive","Simulation","Gamors","https://play.google.com/store/apps/developer?id=Gamors","4.8","19","0","0","0","3","16"
"Indian Royal Engagement Salon and Wedding Rituals","Casual","King Empire Games Inc.","https://play.google.com/store/apps/developer?id=King+Empire+Games+Inc.","4.4","25","2","0","2","2","19"
"Superheroes lush Cars Waterfall Stunts","Racing","We Play Studio","https://play.google.com/store/apps/developer?id=We+Play+Studio","4.1","17","3","1","0","1","12"
"Monster Superhero: NYC Bank Robbery Escape Plan","Action","Tekbash","https://play.google.com/store/apps/dev?id=6680115612213221010","4.0","2","0","0","1","0","1"
"Shiva The Saviour","Casual","TANGIAPPS IT SOLUTION PRIVATE LIMITED","https://play.google.com/store/apps/developer?id=TANGIAPPS+IT+SOLUTION+PRIVATE+LIMITED","4.7","11","0","0","1","1","9"
"Fight Tekken 3 Trick","Action","Cramter","https://play.google.com/store/apps/developer?id=Cramter","4.4","13","2","0","0","0","11"
"Avengers vs Thanos","Action","CodeLonely","https://play.google.com/store/apps/developer?id=CodeLonely","3.9","65","12","4","2","7","40"
"Samurai 2","Action","puzzle game for born","https://play.google.com/store/apps/dev?id=6299963233645395034","4.8","134","2","2","1","16","113"
"Japanese party: Sushi cooking","Casual","Hippo Kids Games","https://play.google.com/store/apps/dev?id=8700338206493841446","4.6","432","22","5","16","20","369"
"Blossom Witch - Flower Blast Crush Match 3 Puzzle","Board","Blossom blitz saga, Flower free match three games","https://play.google.com/store/apps/developer?id=Blossom+blitz+saga,+Flower+free+match+three+games","4.5","124","4","0","13","16","91"
"My Little Sister Grow Up Life Story","Casual","Kiddle Fiddle","https://play.google.com/store/apps/dev?id=7009233133390350752","4.6","42","2","0","2","6","32"
"Indian Train Simulator 2018 Train Driving Games 3D","Simulation","Haxinator","https://play.google.com/store/apps/developer?id=Haxinator","4.1","43","7","0","2","5","29"
"Gangster Final Gangwar Crime Mission","Action","Rexpo","https://play.google.com/store/apps/developer?id=Rexpo","4.2","33","3","1","3","4","22"
"Truck Simulator Cargo Engine 2018 Best Simulator","Simulation","Kingo Disco Games","https://play.google.com/store/apps/developer?id=Kingo+Disco+Games","3.7","65","16","0","6","7","36"
"Town City - Village Building Sim Paradise Game 4 U","Simulation","Sparkling Society - Sims Farm Town & CCG/TCG Games","https://play.google.com/store/apps/dev?id=7874214349379810765","4.5","1951","73","45","103","271","1459"
"Pokemoon leaf green version Free GBA Classic Game","Arcade","dragonalphadev","https://play.google.com/store/apps/developer?id=dragonalphadev","4.5","145","11","2","8","3","121"
"Fruit Cubes Blast - Tap Puzzle Legend","Casual","Paper Mobile","https://play.google.com/store/apps/developer?id=Paper+Mobile","4.6","48","1","1","3","4","39"
"City Coach Bus Simulator Parking Drive","Simulation","Top New Simulation Games","https://play.google.com/store/apps/developer?id=Top+New+Simulation+Games","4.6","60","3","1","3","5","48"
"Birds Hunter Valley","Action","RS Games Studio","https://play.google.com/store/apps/developer?id=RS+Games+Studio","4.2","143","20","3","11","10","99"
"Racing in Car Limits","Racing","Tekerlek Free Games","https://play.google.com/store/apps/developer?id=Tekerlek+Free+Games","4.7","224","4","1","10","33","176"
"Super Hero Fort City Survival War","Simulation","Tag Action Games","https://play.google.com/store/apps/dev?id=5424941405051437978","4.5","144","10","0","9","11","114"
"Deadly Dinosaur Hunter Revenge Fps Survival Game","Strategy","Jhatka Gamers","https://play.google.com/store/apps/developer?id=Jhatka+Gamers","4.4","21","2","0","2","0","17"
"Shopping Mall Toy Train Simulator Driving Games","Simulation","Games Stop Studio","https://play.google.com/store/apps/dev?id=5491963132555144993","4.4","35","2","1","4","2","26"
"White Wild Tiger Family Survival 3D","Simulation","Clans","https://play.google.com/store/apps/dev?id=5794461478764071723","4.6","28","2","0","0","3","23"
"Castle Creeps Battle","Strategy","Outplay Entertainment Ltd","https://play.google.com/store/apps/dev?id=5587345788514684720","4.2","277","33","5","28","25","186"
"Super Train Simulator 2018 - Train Sim","Simulation","Beta Games Studio","https://play.google.com/store/apps/developer?id=Beta+Games+Studio","4.0","2","0","0","1","0","1"
"Jio TV Live Finger Cricket  Game- IPL","Sports","Sports Tv Apps","https://play.google.com/store/apps/developer?id=Sports+Tv+Apps","4.9","10","0","0","0","1","9"
"Death Racing Car Traffic Shooting Race","Action","Oreo Studio - Best Shooting Games For Free","https://play.google.com/store/apps/developer?id=Oreo+Studio+-+Best+Shooting+Games+For+Free","4.5","86","6","0","4","9","67"
"Cop Duty Police Car Simulator","Simulation","Game Pickle","https://play.google.com/store/apps/developer?id=Game+Pickle","4.5","92","4","1","7","9","71"
"Paw Patrol Adventure Run World","Adventure","ES29666","https://play.google.com/store/apps/developer?id=ES29666","4.0","14","2","2","0","0","10"
"Cover Fire Strike  : Elite FPS Death Match 2018","Action","i20","https://play.google.com/store/apps/developer?id=i20","4.4","48","4","1","4","3","36"
"Sky Rusher","Arcade","VOODOO","https://play.google.com/store/apps/developer?id=VOODOO","4.3","414","45","6","31","36","296"
"Space Frontier 2","Arcade","Ketchapp","https://play.google.com/store/apps/dev?id=6054197513203380012","4.6","1505","70","18","78","131","1208"
"US Survival Commando Strike 2018","Action","Ice Touch","https://play.google.com/store/apps/developer?id=Ice+Touch","3.9","38","7","1","3","4","23"
"Ludo King 2018","Puzzle","Pixel Sandbox Coloring Pages By Number","https://play.google.com/store/apps/developer?id=Pixel+Sandbox+Coloring+Pages+By+Number","4.0","24","3","2","1","3","15"
"Wood Block Puzzle","Casual","Block Puzzle And Pixel Art Game","https://play.google.com/store/apps/developer?id=Block+Puzzle+And+Pixel+Art+Game","4.8","72","1","0","5","3","63"
"Heavy Tractor Drive Simulator 3D","Simulation","XEN Studios","https://play.google.com/store/apps/developer?id=XEN+Studios","4.5","34","2","1","2","2","27"
"Bubble Shooter Islet","Adventure","5 Star Games","https://play.google.com/store/apps/developer?id=5+Star+Games","4.6","80","3","0","5","14","58"
"Shopping Mall Parking Lot","Racing","Play With Games","https://play.google.com/store/apps/developer?id=Play+With+Games","4.4","600","44","13","35","56","452"
"Tiny Striker La Liga 2018","Sports","Liga de Fútbol Profesional","https://play.google.com/store/apps/dev?id=6013359427889042354","3.8","820","170","37","63","72","478"
"Jurassic Hunter - Dinosaur Safari Animal Sniper","Action","Scene9 Games Studio","https://play.google.com/store/apps/dev?id=5500026424312284795","4.5","24","1","1","1","2","19"
"Tron Bike Racing Games Free - Tricky Bike Stunts","Simulation","Temok Studios","https://play.google.com/store/apps/developer?id=Temok+Studios","4.3","27","3","1","0","3","20"
"Fruit Candy World","Puzzle","Tap Run","https://play.google.com/store/apps/developer?id=Tap+Run","4.4","220","10","7","16","36","151"
"Airline Manager 3","Simulation","Xombat Development","https://play.google.com/store/apps/dev?id=4957026383745143548","4.1","1383","134","54","136","307","752"
"Dungeon Hunter Champions: Epic Online Action RPG","Role Playing","Gameloft","https://play.google.com/store/apps/dev?id=6258770168633898802","4.1","18091","2138","640","1201","2592","11520"
"Escape Bubble","Adventure","Match 3 Fun Games","https://play.google.com/store/apps/dev?id=6248802720099859869","4.4","166","10","1","19","19","117"
"GTR Traffic Rivals","Racing","Azur Interactive Games Limited","https://play.google.com/store/apps/dev?id=5464069849262017456","4.4","731","70","14","34","48","565"
"Virtual Mother Family Game: Working Mom Simulator","Adventure","Trend Entertainment Games","https://play.google.com/store/apps/dev?id=6107092709638492733","3.9","422","81","12","35","41","253"
"Power Up Bubbles","Arcade","Blast 2 Fun Games","https://play.google.com/store/apps/dev?id=5057058873634489942","4.4","208","6","4","17","45","136"
"Kids hospital","Role Playing","Games from yovogames for your family!","https://play.google.com/store/apps/dev?id=7868523930156414039","3.7","59","11","3","7","7","31"
"Color Dash","Arcade","Glad Games","https://play.google.com/store/apps/developer?id=Glad+Games","4.5","249","15","4","15","18","197"
"Royal Indian Girl Fashion Salon For Wedding","Casual","A Square Games","https://play.google.com/store/apps/dev?id=5703840311168245615","4.8","40","0","0","3","1","36"
"Grand Mafia Crime Vegas: Survive and Fight","Action","Mafiagames Craft Entertainment","https://play.google.com/store/apps/developer?id=Mafiagames+Craft+Entertainment","4.3","157","20","2","8","8","119"
"Chinese Food Court Super Chef Story Cooking Games","Casual","Crazy Games Lab","https://play.google.com/store/apps/dev?id=7174351842942600674","4.2","149","14","2","14","34","85"
"Shooting Tank Parking Simulation","Simulation","Saga Games Inc","https://play.google.com/store/apps/developer?id=Saga+Games+Inc","4.7","14","0","0","0","4","10"
"Samurai Shadow Fighter PRO: Kung Fu Combat Warrior","Action","Fighting Arena","https://play.google.com/store/apps/developer?id=Fighting+Arena","4.4","59","3","1","9","5","41"
"Water Floating Car Race","Simulation","Gamrizer","https://play.google.com/store/apps/developer?id=Gamrizer","4.4","40","2","1","4","3","30"
"Tommy World","Adventure","Cypek","https://play.google.com/store/apps/developer?id=Cypek","3.9","58","9","0","10","5","34"
"Police Car Real Drift Simulator","Simulation","Game Tap","https://play.google.com/store/apps/developer?id=Game+Tap","4.0","66","13","3","1","4","45"
"Word Search","Puzzle","Word Game Trivia","https://play.google.com/store/apps/developer?id=Word+Game+Trivia","4.7","372","4","4","18","51","295"
"Superhero Fighting Fort Survival Night Revenge","Action","KARATECH - Free Games","https://play.google.com/store/apps/developer?id=KARATECH+-+Free+Games","4.5","91","1","0","11","18","61"
"Truck Parking Simulator Free 2","Simulation","Mini Art Studios","https://play.google.com/store/apps/developer?id=Mini+Art+Studios","4.3","68","8","3","2","4","51"
"Virtual Sheikh Happy Family Billionaire Life Style","Simulation","Clans","https://play.google.com/store/apps/dev?id=5794461478764071723","4.3","78","9","4","2","4","59"
"Ultimate KungFu Grand Superhero Dead Fighting Pool","Action","Top Action Games","https://play.google.com/store/apps/developer?id=Top+Action+Games","4.5","82","6","1","4","8","63"
"Mobile Taxi Simulator: Taxi Driving Games","Simulation","play.io","https://play.google.com/store/apps/developer?id=play.io","4.1","15","2","0","2","1","10"
"Superhero Man Fighting: City Crime Battle","Action","HsGame Adventure","https://play.google.com/store/apps/developer?id=HsGame+Adventure","4.4","74","6","1","4","7","56"
"Event Management & Decoration","Casual","GameiMake","https://play.google.com/store/apps/developer?id=GameiMake","4.6","47","1","0","5","7","34"
"Truck Racing 2018","Simulation","Best Free Games Ltd","https://play.google.com/store/apps/developer?id=Best+Free+Games+Ltd","4.5","86","4","2","4","9","67"
"Secret Agent US Army : TPS Shooting Game","Action","Real Action & Simulation Games- Apex Games","https://play.google.com/store/apps/dev?id=5284830156670246270","4.4","53","6","0","3","3","41"
"Car Driver Extreme Drift Simulator 2018","Simulation","Monarchor","https://play.google.com/store/apps/developer?id=Monarchor","4.3","14","2","0","1","0","11"
"Monster Truck Shadow: Free Racing Car","Simulation","acstudio","https://play.google.com/store/apps/developer?id=acstudio","4.4","29","3","0","2","1","23"
"Ludo - Dice Game","Board","Goldmine Developer","https://play.google.com/store/apps/dev?id=6180193966324706596","4.4","70","7","1","3","6","53"
"Critical IGI Frontier Mission: TPS Shooting Strike","Action","Trend of Action","https://play.google.com/store/apps/developer?id=Trend+of+Action","4.1","92","14","5","3","10","60"
"US Cargo Ship Hijack: Rescue Mission 2","Action","Galatic Games Inc","https://play.google.com/store/apps/dev?id=8805183958127420120","3.8","18","4","1","0","3","10"
"US Amry Incredible Monster: Prison Transport Game","Simulation","Tekbash","https://play.google.com/store/apps/dev?id=6680115612213221010","3.8","6","1","1","0","0","4"
"Hotstar Live Cricket Game - IPL","Sports","Sports Tv Apps","https://play.google.com/store/apps/developer?id=Sports+Tv+Apps","4.0","9","2","0","0","1","6"
"Temple Adventure Run Oz","Adventure","DU Game","https://play.google.com/store/apps/developer?id=DU+Game","4.5","23","1","1","1","2","18"
"Offroad Bus Game","Simulation","AppsValley","https://play.google.com/store/apps/developer?id=AppsValley","4.7","13","1","0","0","0","12"
"Racing Drift Fast Speed : Road Racer","Racing","iRacing Games","https://play.google.com/store/apps/dev?id=7351193028544640701","3.8","13","1","1","3","2","6"
"Just 2 Pics 1 Word - Fun Guess Words","Word","Game Studio Flash","https://play.google.com/store/apps/dev?id=8264278221503661667","4.8","39","0","1","1","3","34"
"Dream 11 2018","Sports","sai solusion","https://play.google.com/store/apps/developer?id=sai+solusion","4.6","57","3","0","6","1","47"
"My Sweet Candy Shop","Casual","OneTech Studio","https://play.google.com/store/apps/developer?id=OneTech+Studio","4.6","38","3","0","1","2","32"
"Guide for Subway Surf","Strategy","gearo app","https://play.google.com/store/apps/developer?id=gearo+app","4.5","111","10","0","6","6","89"
"HQ Taxi Driving 3D","Simulation","Tap2Play, LLC (Ticker: TAPM)","https://play.google.com/store/apps/developer?id=Tap2Play,+LLC+%28Ticker:+TAPM%29","4.3","46","6","0","2","3","35"
"Solitaire Stars - Klondike Card game","Card","DOD Media Group","https://play.google.com/store/apps/dev?id=9104457198089339529","4.1","17","3","1","0","1","12"
"Mystery Egyptian Kings","Puzzle","GS Warriors VS Rocket","https://play.google.com/store/apps/developer?id=GS+Warriors+VS+Rocket","4.5","114","2","1","10","21","80"
"Protector of Earth War Alien","Action","KariMum Production","https://play.google.com/store/apps/developer?id=KariMum+Production","4.5","458","48","4","13","20","373"
